transaction_id,date,time,sku,category,channel,store_id,quantity,base_price,discount,total_price,promotion
TXN-508783,1/28/2024,4:19:14,TECH-5053,TECH,Online,Online,3,759.8,0.1,2051.46,TRUE
TXN-508783,1/28/2024,4:19:14,TECH-3071,TECH,Online,Online,5,910.94,0,4554.7,FALSE
TXN-508783,1/28/2024,4:19:14,HOME-3795,HOME,Online,Online,3,76.85,0,230.55,FALSE
TXN-795781,1/1/2024,16:22:55,TECH-6328,TECH,Online,Online,5,1461.56,0.3,5115.45,TRUE
TXN-795781,1/1/2024,16:22:55,BOOK-9856,BOOK,Online,Online,1,47.9,0.3,33.53,TRUE
TXN-795781,1/1/2024,16:22:55,TECH-3213,TECH,Online,Online,5,1217.57,0.2,4870.3,TRUE
TXN-795781,1/1/2024,16:22:55,KIDS-8480,KIDS,Online,Online,4,81.55,0.1,293.56,TRUE
TXN-795781,1/1/2024,16:22:55,KIDS-9576,KIDS,Online,Online,2,117.98,0.1,212.36,TRUE
TXN-464032,1/25/2024,1:30:34,KIDS-2467,KIDS,Store,Store 2,3,82.41,0,247.23,FALSE
TXN-464032,1/25/2024,1:30:34,TECH-6992,TECH,Store,Store 2,4,1324.07,0,5296.28,FALSE
TXN-464032,1/25/2024,1:30:34,TECH-3551,TECH,Store,Store 2,3,684.8,0,2054.4,FALSE
TXN-100096,1/2/2024,2:33:52,HOME-3233,HOME,Online,Online,3,97.6,0,292.8,FALSE
TXN-100096,1/2/2024,2:33:52,TECH-8687,TECH,Online,Online,5,529.79,0.1,2384.05,TRUE
TXN-100096,1/2/2024,2:33:52,BOOK-8816,BOOK,Online,Online,4,14.93,0,59.72,FALSE
TXN-100096,1/2/2024,2:33:52,TECH-8052,TECH,Online,Online,2,1350.01,0.05,2565.02,TRUE
TXN-100096,1/2/2024,2:33:52,TECH-1118,TECH,Online,Online,1,1491.12,0.05,1416.56,TRUE
TXN-531736,1/2/2024,4:56:35,TECH-8161,TECH,Online,Online,1,953.86,0,953.86,FALSE
TXN-531736,1/2/2024,4:56:35,KIDS-3675,KIDS,Online,Online,1,64.33,0.1,57.9,TRUE
TXN-531736,1/2/2024,4:56:35,BOOK-7199,BOOK,Online,Online,1,29.71,0,29.71,FALSE
TXN-531736,1/2/2024,4:56:35,KIDS-2297,KIDS,Online,Online,1,104.91,0,104.91,FALSE
TXN-531736,1/2/2024,4:56:35,KIDS-4924,KIDS,Online,Online,1,36.77,0.1,33.09,TRUE
TXN-398505,1/9/2024,20:41:47,TECH-7765,TECH,Store,Store 3,3,657.08,0,1971.24,FALSE
TXN-398505,1/9/2024,20:41:47,TECH-2121,TECH,Store,Store 3,2,931.91,0,1863.82,FALSE
TXN-398505,1/9/2024,20:41:47,BOOK-5744,BOOK,Store,Store 3,5,48.91,0,244.55,FALSE
TXN-398505,1/9/2024,20:41:47,BOOK-8460,BOOK,Store,Store 3,1,19.84,0.1,17.86,TRUE
TXN-834498,1/13/2024,7:39:31,HOME-4076,HOME,Online,Online,3,74.46,0,223.38,FALSE
TXN-834498,1/13/2024,7:39:31,TECH-3492,TECH,Online,Online,3,922.19,0,2766.57,FALSE
TXN-660957,1/8/2024,2:01:11,BOOK-5622,BOOK,Store,Store 1,4,25.85,0,103.4,FALSE
TXN-849937,1/16/2024,15:28:46,HOME-4814,HOME,Store,Store 1,5,226.66,0,1133.3,FALSE
TXN-115440,1/21/2024,0:31:13,TECH-7885,TECH,Store,Store 3,4,1114.55,0,4458.2,FALSE
TXN-115440,1/21/2024,0:31:13,HOME-9165,HOME,Store,Store 3,2,108.55,0.3,151.96,TRUE
TXN-115440,1/21/2024,0:31:13,HOME-1519,HOME,Store,Store 3,3,262.4,0,787.2,FALSE
TXN-115440,1/21/2024,0:31:13,TECH-3393,TECH,Store,Store 3,1,994.96,0,994.96,FALSE
TXN-115440,1/21/2024,0:31:13,KIDS-7429,KIDS,Store,Store 3,2,87.49,0,174.98,FALSE
TXN-592984,1/14/2024,9:11:12,BOOK-7251,BOOK,Store,Store 3,5,33.55,0.15,142.6,TRUE
TXN-592984,1/14/2024,9:11:12,HOME-5078,HOME,Store,Store 3,5,190.29,0,951.45,FALSE
TXN-592984,1/14/2024,9:11:12,BOOK-8257,BOOK,Store,Store 3,1,45.79,0,45.79,FALSE
TXN-135138,1/12/2024,18:12:29,HOME-9538,HOME,Store,Store 1,3,82.14,0.05,234.09,TRUE
TXN-135138,1/12/2024,18:12:29,TECH-8746,TECH,Store,Store 1,2,1051.18,0,2102.36,FALSE
TXN-135138,1/12/2024,18:12:29,BOOK-6113,BOOK,Store,Store 1,5,33.4,0.2,133.6,TRUE
TXN-135138,1/12/2024,18:12:29,BOOK-1691,BOOK,Store,Store 1,1,33.88,0.05,32.19,TRUE
TXN-365617,1/14/2024,8:30:40,HOME-5895,HOME,Online,Online,3,126.19,0,378.57,FALSE
TXN-365617,1/14/2024,8:30:40,TECH-1853,TECH,Online,Online,5,525.62,0.2,2102.5,TRUE
TXN-365617,1/14/2024,8:30:40,TECH-2850,TECH,Online,Online,5,741.25,0,3706.25,FALSE
TXN-365617,1/14/2024,8:30:40,TECH-8113,TECH,Online,Online,2,1098.94,0,2197.88,FALSE
TXN-365617,1/14/2024,8:30:40,BOOK-3742,BOOK,Online,Online,5,27.27,0.05,129.55,TRUE
TXN-515035,1/28/2024,7:50:15,TECH-1688,TECH,Store,Store 1,5,1067.12,0.1,4802.05,TRUE
TXN-821846,1/6/2024,17:38:09,KIDS-2466,KIDS,Store,Store 3,1,53.28,0,53.28,FALSE
TXN-821846,1/6/2024,17:38:09,TECH-9190,TECH,Store,Store 3,5,1371.13,0,6855.65,FALSE
TXN-821846,1/6/2024,17:38:09,BOOK-6544,BOOK,Store,Store 3,5,49.96,0.15,212.35,TRUE
TXN-162678,1/13/2024,7:22:41,KIDS-9787,KIDS,Store,Store 2,1,138.8,0.05,131.86,TRUE
TXN-611540,1/13/2024,11:14:20,HOME-6690,HOME,Online,Online,1,122.85,0.3,85.99,TRUE
TXN-611540,1/13/2024,11:14:20,BOOK-4161,BOOK,Online,Online,1,33.3,0,33.3,FALSE
TXN-611540,1/13/2024,11:14:20,KIDS-7189,KIDS,Online,Online,2,90.74,0,181.48,FALSE
TXN-241276,1/4/2024,2:16:57,BOOK-1646,BOOK,Online,Online,5,37.15,0,185.75,FALSE
TXN-241276,1/4/2024,2:16:57,KIDS-8168,KIDS,Online,Online,5,124.97,0.1,562.35,TRUE
TXN-241276,1/4/2024,2:16:57,HOME-4109,HOME,Online,Online,4,265.28,0.1,955,TRUE
TXN-439403,1/3/2024,19:46:29,BOOK-3627,BOOK,Store,Store 3,5,15,0,75,FALSE
TXN-439403,1/3/2024,19:46:29,BOOK-3539,BOOK,Store,Store 3,2,37.26,0,74.52,FALSE
TXN-439403,1/3/2024,19:46:29,KIDS-5314,KIDS,Store,Store 3,1,140.96,0.1,126.86,TRUE
TXN-439403,1/3/2024,19:46:29,KIDS-1011,KIDS,Store,Store 3,2,99.23,0.1,178.62,TRUE
TXN-869295,1/10/2024,8:11:56,BOOK-1306,BOOK,Online,Online,2,30.23,0.1,54.42,TRUE
TXN-869295,1/10/2024,8:11:56,HOME-4912,HOME,Online,Online,5,203.17,0,1015.85,FALSE
TXN-869295,1/10/2024,8:11:56,KIDS-2037,KIDS,Online,Online,2,53.73,0.1,96.72,TRUE
TXN-299092,1/5/2024,7:33:43,HOME-3525,HOME,Store,Store 4,4,256.69,0.1,924.08,TRUE
TXN-299092,1/5/2024,7:33:43,TECH-7714,TECH,Store,Store 4,2,1226.14,0.05,2329.66,TRUE
TXN-299092,1/5/2024,7:33:43,HOME-2577,HOME,Store,Store 4,5,61.67,0.05,292.95,TRUE
TXN-299092,1/5/2024,7:33:43,TECH-1717,TECH,Store,Store 4,4,1144.72,0.2,3663.12,TRUE
TXN-299092,1/5/2024,7:33:43,BOOK-3926,BOOK,Store,Store 4,4,44.22,0.2,141.52,TRUE
TXN-212255,1/14/2024,6:31:12,KIDS-1521,KIDS,Store,Store 1,3,102.01,0.1,275.43,TRUE
TXN-212255,1/14/2024,6:31:12,TECH-9026,TECH,Store,Store 1,5,1372.92,0.1,6178.15,TRUE
TXN-151470,1/3/2024,19:23:14,KIDS-1214,KIDS,Store,Store 1,1,117.02,0.2,93.62,TRUE
TXN-151470,1/3/2024,19:23:14,TECH-9051,TECH,Store,Store 1,3,1419.04,0.15,3618.54,TRUE
TXN-151470,1/3/2024,19:23:14,HOME-8668,HOME,Store,Store 1,3,148.59,0.15,378.9,TRUE
TXN-478458,1/5/2024,15:35:47,KIDS-7814,KIDS,Online,Online,1,29.64,0.15,25.19,TRUE
TXN-478458,1/5/2024,15:35:47,KIDS-5355,KIDS,Online,Online,3,130.52,0.05,371.97,TRUE
TXN-974991,1/28/2024,19:19:04,KIDS-9511,KIDS,Store,Store 2,5,59.59,0,297.95,FALSE
TXN-974991,1/28/2024,19:19:04,HOME-4784,HOME,Store,Store 2,1,278.61,0.05,264.68,TRUE
TXN-302500,1/27/2024,18:33:42,TECH-5075,TECH,Online,Online,3,654.99,0.05,1866.72,TRUE
TXN-685549,1/15/2024,1:47:35,HOME-7802,HOME,Online,Online,3,159.51,0.1,430.68,TRUE
TXN-685549,1/15/2024,1:47:35,TECH-8515,TECH,Online,Online,3,1128.75,0.1,3047.64,TRUE
TXN-685549,1/15/2024,1:47:35,BOOK-2705,BOOK,Online,Online,1,27.62,0,27.62,FALSE
TXN-685549,1/15/2024,1:47:35,BOOK-3955,BOOK,Online,Online,5,34.13,0.1,153.6,TRUE
TXN-789472,1/27/2024,20:10:34,HOME-8258,HOME,Online,Online,3,55.97,0.25,125.94,TRUE
TXN-789472,1/27/2024,20:10:34,BOOK-6319,BOOK,Online,Online,5,16.59,0.3,58.05,TRUE
TXN-901305,1/17/2024,7:40:27,HOME-4943,HOME,Store,Store 3,2,86.86,0.05,165.04,TRUE
TXN-901305,1/17/2024,7:40:27,KIDS-7145,KIDS,Store,Store 3,3,125.03,0.1,337.59,TRUE
TXN-477496,1/5/2024,18:28:28,TECH-1003,TECH,Store,Store 4,1,1105.47,0.1,994.92,TRUE
TXN-477496,1/5/2024,18:28:28,HOME-1267,HOME,Store,Store 4,2,267.74,0.1,481.94,TRUE
TXN-477496,1/5/2024,18:28:28,HOME-1107,HOME,Store,Store 4,5,130.57,0,652.85,FALSE
TXN-477496,1/5/2024,18:28:28,BOOK-4635,BOOK,Store,Store 4,2,47.37,0,94.74,FALSE
TXN-477496,1/5/2024,18:28:28,TECH-6159,TECH,Store,Store 4,1,364.12,0,364.12,FALSE
TXN-961866,1/17/2024,17:44:52,BOOK-9376,BOOK,Store,Store 3,2,39.89,0.05,75.8,TRUE
TXN-961866,1/17/2024,17:44:52,BOOK-2544,BOOK,Store,Store 3,1,32.78,0,32.78,FALSE
TXN-961866,1/17/2024,17:44:52,TECH-6827,TECH,Store,Store 3,3,1011.58,0,3034.74,FALSE
TXN-961866,1/17/2024,17:44:52,HOME-5341,HOME,Store,Store 3,3,261.2,0,783.6,FALSE
TXN-961866,1/17/2024,17:44:52,TECH-5093,TECH,Store,Store 3,5,1496.02,0,7480.1,FALSE
TXN-950472,1/12/2024,2:19:05,BOOK-4562,BOOK,Store,Store 4,1,11.34,0.1,10.21,TRUE
TXN-950472,1/12/2024,2:19:05,TECH-8905,TECH,Store,Store 4,2,386.85,0,773.7,FALSE
TXN-950472,1/12/2024,2:19:05,TECH-2562,TECH,Store,Store 4,2,470.57,0.1,847.02,TRUE
TXN-950472,1/12/2024,2:19:05,TECH-1612,TECH,Store,Store 4,4,1417,0.1,5101.2,TRUE
TXN-182289,1/24/2024,20:49:03,HOME-6700,HOME,Store,Store 3,3,185.6,0.3,389.76,TRUE
TXN-182289,1/24/2024,20:49:03,TECH-7824,TECH,Store,Store 3,1,1272.17,0.15,1081.34,TRUE
TXN-182289,1/24/2024,20:49:03,HOME-4714,HOME,Store,Store 3,5,179.11,0.05,850.75,TRUE
TXN-764678,1/4/2024,17:49:40,KIDS-1886,KIDS,Store,Store 4,3,80.24,0,240.72,FALSE
TXN-764678,1/4/2024,17:49:40,TECH-1674,TECH,Store,Store 4,4,316.48,0,1265.92,FALSE
TXN-692354,1/6/2024,13:09:20,BOOK-9231,BOOK,Online,Online,2,39.94,0.05,75.88,TRUE
TXN-692354,1/6/2024,13:09:20,KIDS-1827,KIDS,Online,Online,2,45.54,0.1,81.98,TRUE
TXN-692354,1/6/2024,13:09:20,TECH-8300,TECH,Online,Online,3,1155.99,0.05,3294.57,TRUE
TXN-692354,1/6/2024,13:09:20,BOOK-4638,BOOK,Online,Online,3,14.12,0,42.36,FALSE
TXN-924566,1/15/2024,20:25:09,BOOK-6507,BOOK,Store,Store 2,2,23.64,0,47.28,FALSE
TXN-924566,1/15/2024,20:25:09,KIDS-1807,KIDS,Store,Store 2,5,141.24,0.1,635.6,TRUE
TXN-924566,1/15/2024,20:25:09,TECH-2393,TECH,Store,Store 2,4,315.61,0,1262.44,FALSE
TXN-924566,1/15/2024,20:25:09,BOOK-8118,BOOK,Store,Store 2,3,44.1,0.05,125.67,TRUE
TXN-924566,1/15/2024,20:25:09,HOME-3209,HOME,Store,Store 2,3,187.23,0,561.69,FALSE
TXN-307731,1/14/2024,17:31:25,TECH-4212,TECH,Online,Online,1,580.3,0.05,551.28,TRUE
TXN-307731,1/14/2024,17:31:25,TECH-4970,TECH,Online,Online,1,1104.65,0,1104.65,FALSE
TXN-307731,1/14/2024,17:31:25,BOOK-8046,BOOK,Online,Online,4,19.9,0,79.6,FALSE
TXN-703998,1/27/2024,8:05:07,TECH-7939,TECH,Store,Store 4,1,851.4,0,851.4,FALSE
TXN-703998,1/27/2024,8:05:07,BOOK-4120,BOOK,Store,Store 4,2,47.62,0,95.24,FALSE
TXN-703998,1/27/2024,8:05:07,BOOK-1396,BOOK,Store,Store 4,2,25.25,0.05,47.98,TRUE
TXN-466704,1/23/2024,14:39:52,TECH-8245,TECH,Online,Online,4,972.83,0.1,3502.2,TRUE
TXN-466704,1/23/2024,14:39:52,TECH-1735,TECH,Online,Online,2,1276.34,0.2,2042.14,TRUE
TXN-466704,1/23/2024,14:39:52,TECH-4271,TECH,Online,Online,1,548.96,0.05,521.51,TRUE
TXN-894541,1/27/2024,14:46:54,BOOK-2841,BOOK,Store,Store 1,3,15.27,0.05,43.53,TRUE
TXN-894541,1/27/2024,14:46:54,HOME-3419,HOME,Store,Store 1,3,266.61,0.25,599.88,TRUE
TXN-894541,1/27/2024,14:46:54,TECH-1225,TECH,Store,Store 1,2,1137.59,0,2275.18,FALSE
TXN-943349,1/10/2024,15:07:19,HOME-8719,HOME,Store,Store 4,3,99.17,0,297.51,FALSE
TXN-943349,1/10/2024,15:07:19,TECH-4424,TECH,Store,Store 4,4,782.73,0.05,2974.36,TRUE
TXN-943349,1/10/2024,15:07:19,TECH-4339,TECH,Store,Store 4,2,1481.33,0.1,2666.4,TRUE
TXN-943349,1/10/2024,15:07:19,BOOK-9991,BOOK,Store,Store 4,3,39.97,0,119.91,FALSE
TXN-943349,1/10/2024,15:07:19,HOME-3315,HOME,Store,Store 4,5,213.44,0.05,1013.85,TRUE
TXN-494900,1/21/2024,2:37:57,TECH-5185,TECH,Store,Store 1,4,977.03,0,3908.12,FALSE
TXN-494900,1/21/2024,2:37:57,HOME-5653,HOME,Store,Store 1,3,286.24,0,858.72,FALSE
TXN-494900,1/21/2024,2:37:57,TECH-5444,TECH,Store,Store 1,1,630.28,0,630.28,FALSE
TXN-786563,1/22/2024,14:00:04,BOOK-7367,BOOK,Online,Online,5,45.4,0.1,204.3,TRUE
TXN-213132,1/25/2024,18:01:18,KIDS-4787,KIDS,Store,Store 4,1,125.44,0.15,106.62,TRUE
TXN-430779,1/26/2024,17:31:55,HOME-9709,HOME,Online,Online,1,111.2,0,111.2,FALSE
TXN-308535,1/5/2024,5:32:29,BOOK-1651,BOOK,Store,Store 1,4,22.64,0,90.56,FALSE
TXN-655132,1/20/2024,4:19:21,TECH-9027,TECH,Online,Online,4,1223.1,0,4892.4,FALSE
TXN-264631,1/14/2024,5:01:22,BOOK-6822,BOOK,Store,Store 3,2,35.91,0.05,68.22,TRUE
TXN-264631,1/14/2024,5:01:22,BOOK-9212,BOOK,Store,Store 3,4,48.75,0,195,FALSE
TXN-264631,1/14/2024,5:01:22,HOME-2015,HOME,Store,Store 3,3,119.72,0.1,323.25,TRUE
TXN-264631,1/14/2024,5:01:22,TECH-1482,TECH,Store,Store 3,3,1291.74,0.25,2906.43,TRUE
TXN-264631,1/14/2024,5:01:22,KIDS-4695,KIDS,Store,Store 3,3,25.02,0,75.06,FALSE
TXN-511929,1/11/2024,5:42:08,TECH-7262,TECH,Store,Store 1,5,1126,0.05,5348.5,TRUE
TXN-511929,1/11/2024,5:42:08,KIDS-7837,KIDS,Store,Store 1,5,147.74,0,738.7,FALSE
TXN-511929,1/11/2024,5:42:08,TECH-3502,TECH,Store,Store 1,3,343.07,0,1029.21,FALSE
TXN-511929,1/11/2024,5:42:08,BOOK-6118,BOOK,Store,Store 1,1,40.3,0.25,30.22,TRUE
TXN-511929,1/11/2024,5:42:08,HOME-8359,HOME,Store,Store 1,5,102.75,0.05,488.05,TRUE
TXN-784167,1/11/2024,14:08:37,BOOK-3262,BOOK,Store,Store 2,5,15.48,0,77.4,FALSE
TXN-784167,1/11/2024,14:08:37,TECH-9582,TECH,Store,Store 2,2,971.83,0.3,1360.56,TRUE
TXN-784167,1/11/2024,14:08:37,HOME-3378,HOME,Store,Store 2,3,163.83,0.05,466.92,TRUE
TXN-784167,1/11/2024,14:08:37,TECH-6201,TECH,Store,Store 2,2,1124.74,0,2249.48,FALSE
TXN-784167,1/11/2024,14:08:37,TECH-9732,TECH,Store,Store 2,4,1207.85,0.15,4106.68,TRUE
TXN-293079,1/21/2024,2:20:53,HOME-3384,HOME,Online,Online,3,180.53,0.1,487.44,TRUE
TXN-534152,1/26/2024,8:26:19,BOOK-8258,BOOK,Online,Online,3,23.46,0.1,63.33,TRUE
TXN-534152,1/26/2024,8:26:19,TECH-3489,TECH,Online,Online,2,1291.46,0.05,2453.78,TRUE
TXN-237935,1/17/2024,19:11:01,BOOK-4783,BOOK,Store,Store 3,1,14.37,0.05,13.65,TRUE
TXN-237935,1/17/2024,19:11:01,HOME-1427,HOME,Store,Store 3,2,183.37,0,366.74,FALSE
TXN-821568,1/14/2024,21:49:30,BOOK-3196,BOOK,Online,Online,5,38.3,0.1,172.35,TRUE
TXN-821568,1/14/2024,21:49:30,KIDS-7126,KIDS,Online,Online,3,77.08,0,231.24,FALSE
TXN-821568,1/14/2024,21:49:30,HOME-7348,HOME,Online,Online,4,213.12,0,852.48,FALSE
TXN-244192,1/12/2024,6:10:12,KIDS-4707,KIDS,Online,Online,4,53.43,0,213.72,FALSE
TXN-244192,1/12/2024,6:10:12,TECH-1245,TECH,Online,Online,5,483.76,0.3,1693.15,TRUE
TXN-244192,1/12/2024,6:10:12,BOOK-4646,BOOK,Online,Online,1,18.37,0.05,17.45,TRUE
TXN-244192,1/12/2024,6:10:12,TECH-4351,TECH,Online,Online,1,1179.27,0,1179.27,FALSE
TXN-560623,1/10/2024,16:55:39,BOOK-9027,BOOK,Online,Online,5,48.06,0.1,216.25,TRUE
TXN-560623,1/10/2024,16:55:39,HOME-5043,HOME,Online,Online,2,76.38,0,152.76,FALSE
TXN-913920,1/17/2024,12:02:38,TECH-7232,TECH,Online,Online,5,831.98,0.1,3743.9,TRUE
TXN-913920,1/17/2024,12:02:38,BOOK-9784,BOOK,Online,Online,5,46.54,0.05,221.05,TRUE
TXN-913920,1/17/2024,12:02:38,TECH-9530,TECH,Online,Online,2,1485.91,0,2971.82,FALSE
TXN-913920,1/17/2024,12:02:38,TECH-8485,TECH,Online,Online,4,1392.77,0.15,4735.4,TRUE
TXN-357657,1/14/2024,7:33:34,BOOK-7481,BOOK,Online,Online,3,10.72,0.15,27.33,TRUE
TXN-357657,1/14/2024,7:33:34,BOOK-7347,BOOK,Online,Online,2,39.24,0.05,74.56,TRUE
TXN-299072,1/20/2024,19:18:28,TECH-7521,TECH,Online,Online,1,334.6,0.25,250.95,TRUE
TXN-299072,1/20/2024,19:18:28,TECH-8558,TECH,Online,Online,3,1420.34,0,4261.02,FALSE
TXN-299072,1/20/2024,19:18:28,TECH-5823,TECH,Online,Online,1,980.55,0.05,931.52,TRUE
TXN-299072,1/20/2024,19:18:28,BOOK-9470,BOOK,Online,Online,5,22.42,0.3,78.45,TRUE
TXN-299072,1/20/2024,19:18:28,HOME-8400,HOME,Online,Online,3,121.97,0,365.91,FALSE
TXN-624977,1/13/2024,1:07:11,TECH-7440,TECH,Store,Store 2,3,1405.28,0,4215.84,FALSE
TXN-624977,1/13/2024,1:07:11,TECH-8387,TECH,Store,Store 2,2,1288.56,0,2577.12,FALSE
TXN-624977,1/13/2024,1:07:11,HOME-8433,HOME,Store,Store 2,4,174.89,0.05,664.6,TRUE
TXN-624977,1/13/2024,1:07:11,TECH-8449,TECH,Store,Store 2,3,1455.34,0,4366.02,FALSE
TXN-624977,1/13/2024,1:07:11,BOOK-6309,BOOK,Store,Store 2,3,14.33,0.05,40.83,TRUE
TXN-853270,1/20/2024,17:46:07,TECH-2870,TECH,Store,Store 1,4,1391.67,0.1,5010,TRUE
TXN-853270,1/20/2024,17:46:07,TECH-2397,TECH,Store,Store 1,3,348.39,0.1,940.65,TRUE
TXN-853270,1/20/2024,17:46:07,TECH-9383,TECH,Store,Store 1,5,1494.96,0.05,7101.05,TRUE
TXN-497073,1/17/2024,7:35:24,BOOK-3799,BOOK,Store,Store 1,4,15.41,0.2,49.32,TRUE
TXN-497073,1/17/2024,7:35:24,TECH-3656,TECH,Store,Store 1,2,753.36,0.2,1205.38,TRUE
TXN-497073,1/17/2024,7:35:24,HOME-1840,HOME,Store,Store 1,5,222.25,0,1111.25,FALSE
TXN-497073,1/17/2024,7:35:24,TECH-6071,TECH,Store,Store 1,1,1424.34,0.1,1281.91,TRUE
TXN-402808,1/21/2024,8:40:11,BOOK-3155,BOOK,Store,Store 1,2,42.43,0.15,72.14,TRUE
TXN-752801,1/29/2024,20:48:16,TECH-1200,TECH,Online,Online,3,676.04,0,2028.12,FALSE
TXN-752801,1/29/2024,20:48:16,HOME-9169,HOME,Online,Online,2,251.08,0.05,477.06,TRUE
TXN-752801,1/29/2024,20:48:16,TECH-9084,TECH,Online,Online,1,501.91,0,501.91,FALSE
TXN-752801,1/29/2024,20:48:16,KIDS-8794,KIDS,Online,Online,3,88.27,0,264.81,FALSE
TXN-563339,1/17/2024,10:05:38,HOME-5009,HOME,Store,Store 1,5,75.44,0.25,282.9,TRUE
TXN-563339,1/17/2024,10:05:38,TECH-4401,TECH,Store,Store 1,2,1112.81,0,2225.62,FALSE
TXN-563339,1/17/2024,10:05:38,BOOK-3429,BOOK,Store,Store 1,5,24.4,0,122,FALSE
TXN-563339,1/17/2024,10:05:38,TECH-6718,TECH,Store,Store 1,3,1257.36,0,3772.08,FALSE
TXN-563339,1/17/2024,10:05:38,HOME-1531,HOME,Store,Store 1,2,205.69,0.1,370.24,TRUE
TXN-447195,1/27/2024,8:58:05,BOOK-1803,BOOK,Online,Online,5,13.42,0,67.1,FALSE
TXN-286906,1/28/2024,1:10:43,HOME-3906,HOME,Store,Store 3,4,170.03,0.25,510.08,TRUE
TXN-286906,1/28/2024,1:10:43,TECH-1587,TECH,Store,Store 3,2,429.55,0,859.1,FALSE
TXN-413833,1/19/2024,15:20:23,TECH-7208,TECH,Online,Online,1,777.7,0.3,544.39,TRUE
TXN-413833,1/19/2024,15:20:23,TECH-2063,TECH,Online,Online,3,695.25,0,2085.75,FALSE
TXN-413833,1/19/2024,15:20:23,BOOK-3204,BOOK,Online,Online,2,36.89,0,73.78,FALSE
TXN-387748,1/30/2024,18:21:33,BOOK-9595,BOOK,Store,Store 4,4,43.66,0,174.64,FALSE
TXN-387748,1/30/2024,18:21:33,HOME-4425,HOME,Store,Store 4,2,101.94,0.05,193.68,TRUE
TXN-387748,1/30/2024,18:21:33,BOOK-9666,BOOK,Store,Store 4,5,11.61,0.3,40.65,TRUE
TXN-387748,1/30/2024,18:21:33,TECH-5705,TECH,Store,Store 4,3,1209.96,0,3629.88,FALSE
TXN-387748,1/30/2024,18:21:33,KIDS-6185,KIDS,Store,Store 4,2,23.79,0,47.58,FALSE
TXN-703080,1/13/2024,9:39:22,TECH-3125,TECH,Online,Online,3,426.48,0.1,1151.49,TRUE
TXN-703080,1/13/2024,9:39:22,BOOK-9514,BOOK,Online,Online,1,27.65,0.1,24.88,TRUE
TXN-703080,1/13/2024,9:39:22,KIDS-9069,KIDS,Online,Online,4,92.62,0.2,296.4,TRUE
TXN-843007,1/5/2024,6:18:12,BOOK-2936,BOOK,Store,Store 1,2,25.94,0,51.88,FALSE
TXN-843007,1/5/2024,6:18:12,TECH-2932,TECH,Store,Store 1,1,855.14,0.05,812.38,TRUE
TXN-843007,1/5/2024,6:18:12,KIDS-7793,KIDS,Store,Store 1,4,36.24,0,144.96,FALSE
TXN-843007,1/5/2024,6:18:12,TECH-6468,TECH,Store,Store 1,1,1203.58,0,1203.58,FALSE
TXN-843007,1/5/2024,6:18:12,TECH-4478,TECH,Store,Store 1,2,1075.95,0,2151.9,FALSE
TXN-310960,1/2/2024,20:44:18,KIDS-2111,KIDS,Store,Store 3,3,56.65,0,169.95,FALSE
TXN-310960,1/2/2024,20:44:18,TECH-9301,TECH,Store,Store 3,1,1499.65,0.05,1424.67,TRUE
TXN-310960,1/2/2024,20:44:18,BOOK-2865,BOOK,Store,Store 3,5,30.68,0.1,138.05,TRUE
TXN-310960,1/2/2024,20:44:18,KIDS-7488,KIDS,Store,Store 3,1,100.39,0.05,95.37,TRUE
TXN-972460,1/6/2024,13:11:12,BOOK-6536,BOOK,Store,Store 3,2,16.83,0.3,23.56,TRUE
TXN-972460,1/6/2024,13:11:12,BOOK-8774,BOOK,Store,Store 3,3,30.6,0.05,87.21,TRUE
TXN-604884,1/3/2024,19:09:40,HOME-9797,HOME,Store,Store 4,5,198.76,0.3,695.65,TRUE
TXN-604884,1/3/2024,19:09:40,HOME-7782,HOME,Store,Store 4,3,236.56,0.15,603.24,TRUE
TXN-604884,1/3/2024,19:09:40,TECH-9537,TECH,Store,Store 4,4,1007.67,0,4030.68,FALSE
TXN-604884,1/3/2024,19:09:40,KIDS-6169,KIDS,Store,Store 4,5,61.21,0.05,290.75,TRUE
TXN-318379,1/12/2024,19:36:43,TECH-6434,TECH,Online,Online,4,755.95,0.1,2721.44,TRUE
TXN-318379,1/12/2024,19:36:43,KIDS-2084,KIDS,Online,Online,3,78.78,0.25,177.27,TRUE
TXN-318379,1/12/2024,19:36:43,TECH-1510,TECH,Online,Online,4,681.82,0,2727.28,FALSE
TXN-318379,1/12/2024,19:36:43,TECH-7147,TECH,Online,Online,5,867.81,0.05,4122.1,TRUE
TXN-318379,1/12/2024,19:36:43,TECH-7382,TECH,Online,Online,4,622.01,0,2488.04,FALSE
TXN-222520,1/11/2024,5:55:50,TECH-6152,TECH,Store,Store 3,1,1334.92,0.1,1201.43,TRUE
TXN-222520,1/11/2024,5:55:50,TECH-7780,TECH,Store,Store 3,3,700.58,0,2101.74,FALSE
TXN-222520,1/11/2024,5:55:50,BOOK-4893,BOOK,Store,Store 3,3,18.27,0,54.81,FALSE
TXN-969749,1/14/2024,6:19:13,HOME-9603,HOME,Online,Online,1,223.71,0,223.71,FALSE
TXN-217683,1/29/2024,5:23:50,KIDS-1612,KIDS,Online,Online,5,145.08,0.05,689.15,TRUE
TXN-217683,1/29/2024,5:23:50,TECH-8270,TECH,Online,Online,3,1443.98,0.1,3898.74,TRUE
